序号,编号,轮次,场次,处罚时间,year,赛事,年龄,球队,受罚,受罚者,行为,分类,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,对象,运动员,官员,裁判员,影响,不良,严重,恶劣,十分恶劣,违纪条款,停赛时间、场次,罚款金额,罚款、停赛标准,用时,备注
489,219,,202,2017.9.27,2017,中超联赛,成人,广州恒大淘宝队,俱乐部,俱乐部,下半场未按时出场导致延误开球,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,不良,1,0,0,0,63,通报批评,20000,17,5,
490,220,,202,2017.9.27,2017,中超预备队联赛,成人,广州恒大淘宝队,运动员,运动员,辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17,4,
491,221,,,2017.9.27,2017,中超联赛,成人,北京中赫国安队,运动员,运动员,弄虚作假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,68,6月,0,,,
492,222,,,2017.9.27,2017,中乙联赛,成人,青岛中能队,运动员,运动员,弄虚作假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,68,6月,0,,,
493,223,,130,2017.9.27,2017,"中乙联赛
预赛阶段北区",成人,北京理工队,运动员,运动员,辱骂、威胁,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,恶劣,0,0,1,0,56 47 70 102,7,14000,17,3,
494,224,,174,2017.9.30,2017,中超联赛,成人,天津权健队,运动员,运动员,用双手将对方球员推倒,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,4,20000,17,2,
495,225,,211,2017.9.30,2017,中甲联赛,成人,浙江毅腾队,官员,官员,辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 47 49,6,30000,17,7,
496,226,,211,2017.9.30,2017,中甲联赛,成人,浙江毅腾队,运动员,运动员,未完成赛后握手仪式,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,不良,1,0,0,0,105,1,5000,17,7,
497,227,,68,2017.10.11,2017,中国足协杯,成人,上海上港队,官员,官员,指责,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 47,3,15000,17 45,11,
498,228,,68,2017.10.11,2017,中国足协杯,成人,广州恒大淘宝队,运动员,运动员,使用过分力量抢截,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17 45,11,
499,229,2,24,2017.10.11,2017,"中国足球协会
业余联赛1/4决赛",成人,肇庆恒泰队,运动员,运动员,使用过分力量脚踢，随后用胸部顶撞对方热身球员,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56 102,4,0,45,10,
500,230,2,24,2017.10.11,2017,"中国足球协会
业余联赛1/4决赛",成人,肇庆恒泰队,官员,官员,威胁对方球员，又在被罚离替补席后再次冲入场内指责对方球员,3,0,0,1,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,恶劣,0,0,1,0,56 105 102,6,0,45,10,
501,231,,19,2017.10.11,2017,"中国足球协会
“我要上奥运·中国国奥队选拔赛”",成人,广州恒大淘宝队,运动员,运动员,脚踢（无球状态下）,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56 102,3,0,45,7,
502,232,,28,2017.10.11,2017,"中国足球协会
“我要上奥运·中国国奥队选拔赛”",成人,河南建业队,运动员,运动员,使用过分力量铲倒,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56 102,2,0,45,3,
503,233,,23,2017.10.11,2017,"中国足球协会
“我要上奥运·中国国奥队选拔赛”",成人,广州恒丰智诚队,官员,官员,指责,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 102,3,0,45,1,
504,234,,207,2017.10.11,2017,中超联赛,成人,北京赛区比赛官员,官员,官员,与客队教练组成员产生言语冲突,3,0,0,1,0,0,0,0,0,0,0,0,0,0,官员,0,1,0,负面,1,0,0,0,13 105,4,0,45,19,
505,236,,207,2017.10.11,2017,中超联赛,成人,上海上港集队,官员,官员,与北京赛区比赛官员产生言语冲突,3,0,0,1,0,0,0,0,0,0,0,0,0,0,比赛官员,0,1,0,负面,1,0,0,0,56 47,4,20000,17 45,19,
506,237,,211,2017.10.18,2017,中超联赛,成人,上海上港队,官员,官员,多次擅自离开技术区域指责球童,3,0,0,1,0,0,0,0,0,0,0,0,0,0,球童,0,0,0,不良,1,0,0,0,56,2,10000,17 45,4,
507,238,,213,2017.10.18,2017,中超联赛,成人,广州恒大淘宝队,官员,官员,擅自入场指责,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 47,3,15000,17 45,5,
508,239,,213,2017.10.18,2017,中超联赛,成人,延边富德队,官员,官员,擅自入场指责,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 47,3,15000,17 45,5,
509,240,,214,2017.10.18,2017,中超联赛,成人,长春亚泰队,运动员,运动员,使用不适当动作推击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,4,20000,45 17,4,
510,241,,212,2017.10.18,2017,中超预备队联赛,成人,天津泰达亿利队,运动员,运动员,使用过分力量脚踢（无球状态下）,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,45 17,2,
511,242,,212,2017.10.18,2017,中超预备队联赛,成人,天津泰达亿利队,运动员,运动员,辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 47,4,20000,45 17,2,
512,243,,55,2017.10.18,2017,中女甲联赛,成人,陕西女子足球队,官员,官员,擅自入场辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 47 102,5,0,17 45,10,
513,244,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,齐齐哈尔中建商砼队,官员,官员,打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,十分恶劣,0,0,0,1,57 102,24月,0,45,4,
514,245,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,齐齐哈尔中建商砼队,运动员,运动员,打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,十分恶劣,0,0,0,1,57 102,12月,0,45,4,
515,246,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,齐齐哈尔中建商砼队,运动员,运动员,打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,十分恶劣,0,0,0,1,57 102,18月,0,45,4,
516,247,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,齐齐哈尔中建商砼队,运动员,运动员,打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,十分恶劣,0,0,0,1,57 102,12月,0,45,4,
517,248,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,合肥桂冠队,运动员,运动员,打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员 官员,1,1,0,十分恶劣,0,0,0,1,57 102,12月,0,45,4,
518,249,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,合肥桂冠队,运动员,运动员,打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员 官员,1,1,0,十分恶劣,0,0,0,1,57 102,12月,0,45,4,
519,250,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,合肥桂冠队,俱乐部,俱乐部,部分球员参与打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员 官员,1,1,0,十分恶劣,0,0,0,1,57 102,通报批评,0,45,4,
520,251,2,32,2017.10.18,2017,"中国足球协会
业余联赛1/2决赛",成人,齐齐哈尔中建商砼队,俱乐部,俱乐部,部分球员参与打架,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,十分恶劣,0,0,0,1,57 102,通报批评,0,45,4,
522,254,,218,2017.10.25,2017,中超联赛,成人,广州恒大淘宝队,俱乐部,俱乐部,未按规定时间出休息室，延迟下半场开球时间,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,不良,1,0,0,0,63 49,通报批评,80000,17 45,3,
524,256,,219,2017.10.25,2017,中超预备队联赛,成人,河北华夏幸福队,运动员,运动员,使用过分力量脚踢,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,45 17,3,
525,257,,224,2017.10.25,2017,中超预备队联赛,成人,天津泰达亿利队,运动员,运动员,与观众发生争吵，朝观众投掷矿泉水瓶,2 3,0,1,1,0,0,0,0,0,0,0,0,0,0,观众 器材,0,0,0,不良,1,0,0,0,56,4,20000,45 17,2,
526,258,,,2017.10.25,2017,中乙联赛 半决赛,成人,梅州市梅县区铁汉队,运动员,运动员,使用过分力量推击对方球员,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56 102,3,6000,45 17,4,
527,259,,215,2017.11.1,2017,中超联赛,成人,北京中赫国安队,运动员,运动员,使用不适当动作击打对方球员,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0, 情节严重 十分恶劣,0,0,0,1,56 49,12,60000,17 45,7,
528,260,,225,2017.11.1,2017,中超联赛,成人,江苏苏宁苏宁易购队,俱乐部,俱乐部,下半场未按时出场导致延迟开球,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,不良,1,0,0,0,63,通报批评,20000,45 17,3,
529,261,,227,2017.11.1,2017,中超联赛,成人,贵州恒丰智诚队,俱乐部,俱乐部,下半场未按时出场导致延迟开球,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,不良,1,0,0,0,63,通报批评,20000,45 17,3,
530,262,,237,2017.11.1,2017,中甲联赛,成人,云南丽江丽江飞虎队,运动员,运动员,使用过分力量撞击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,5,25000,17 45,4,
531,263,,235,2017.11.1,2017,中甲联赛,成人,深圳市佳兆业队,运动员,运动员,使用过分力量肘击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,6,30000,17 45,4,
532,264,,234,2017.11.1,2017,中甲联赛,成人,杭州绿城队,运动员,运动员,使用过分力量做出蹬踏动作,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17 45,4,
533,265,,236,2017.11.1,2017,中甲预备队联赛,成人,石家庄永昌队,运动员,运动员,在无球状态下与对方球员相互推击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17 45,3,
534,266,,236,2017.11.1,2017,中甲预备队联赛,成人,大连超越队,运动员,运动员,在无球状态下与对方球员相互推击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17 45,3,
535,267,,235,2017.11.1,2017,中甲预备队联赛,成人,深圳市佳兆业队,运动员,运动员,使用过分力量推击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17 45,3,
536,268,2,4,2017.11.1,2017,中乙联赛附加赛,成人,沈阳东进队,运动员,运动员,在比赛停止时，使用过分力量用脚踢,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56 102,4,20000,17 45,3,
537,269,,226,2017.11.1,2017,中超预备队联赛,成人,辽宁沈阳开新队,运动员,运动员,辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,56 47,4,20000,17 45,2,
538,270,,225,2017.11.1,2017,中超预备队联赛,成人,江苏苏宁苏宁易购队,运动员,运动员,辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17 45,2,
539,271,,225,2017.11.1,2017,中超预备队联赛,成人,北京中赫国安队,运动员,运动员,辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,56,3,15000,17 45,2,
540,272,4,186,2017.11.1,2017,中甲精英梯队联赛,成人,石家庄永昌队,运动员,运动员,无球状态下，冲向对方球员辱骂并用拳击打其面部,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,情节严重 十分恶劣,0,0,0,1,56 102,12月,0,45,3,
541,273,,,2017.11.9,2017,中甲联赛,成人,云南丽江丽江飞虎队,运动员,运动员,弄虚作假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,7月,68,0,45,,
542,274,,236,2017.11.9,2017,中超预备队联赛,成人,河南建业队,运动员,运动员,辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,观众,0,0,0,不良,1,0,0,0,3,56,15000,45 17,4,
543,275,,7,2017.11.9,2017,“我爱足球”中国足球民间争霸赛大区赛南一区（江苏无锡赛区）,成人,青岛天赢队,运动员,运动员,肘击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,3,56 102,0,45,3,
544,276,7,2,2017.12.1,2017,中国足协杯,成人,上海绿地申花队,俱乐部,俱乐部,开赛前未按时出休息室，延迟上半场开球时间,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,通报批评,63,20000,17,5,
545,277,,4,2017.12.1,2017,"2018中国足协杯
资格赛预赛",成人,南京沙叶队,运动员,运动员,使用过分力量推倒,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,4,56,0,45,19,
566,1,,87,2016.2.2,2016,全国青少年男子足球锦标赛U17,青少年,北京控股队,官员,官员,赛后指责 辱骂 推击 拉拽,11 13,0,0,0,0,0,0,0,0,0,0,1,0,1,裁判员,0,0,1,不良,1,0,0,0,21 55 46,24月,0,,40,
568,3,,,2016.3.9,2016,"中国足协竞赛部
注册办2016赛季注册",成人,青岛黄海队,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,65,2月,0,,,
569,4,,6,2016.3.9,2016,中超联赛,成人,辽宁沈阳宏运队,俱乐部,俱乐部,"未按规定安排领队出席赛前联席会
未按规定指派首发队员参加赛前新闻发布会",2 3,0,1,1,0,0,0,0,0,0,0,0,0,0,媒体,0,0,0,不良,1,0,0,0,80,通报批评,40000,17,3,
570,5,,,2016.3.22,2016,"中国足协竞赛部
注册办2016赛季注册",成人,吴川市体育中心,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,65,2月,0,,,
571,6,,,2016.3.22,2016,"中国足协竞赛部
注册办2016赛季注册",成人,上海聚运动足球俱乐部,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,65,7月,0,,,
572,7,,,2016.3.22,2016,"中国足协竞赛部
注册办2016赛季注册",成人,上海聚运动足球俱乐部,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,65,7月,0,,,
573,8,,,2016.3.22,2016,"中国足协竞赛部
注册办2016赛季注册",成人,内蒙古中优足球俱乐部,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,65,2月,0,,,
574,9,,,2016.3.22,2016,"中国足协竞赛部
注册办2016赛季注册",成人,河北精英足球俱乐部,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,65,2月,0,,,
575,10,,,2016.3.31,2016,"中国足协竞赛部
注册办2016赛季注册",成人,四川省足球协会注册运动员,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,65,2月,0,,,
576,11,,,2016.4.8,2016,"中国足协竞赛部
注册办2016赛季注册",成人,海南博盈海汉足球俱乐部,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,66,4月,0,,,
577,12,,,2016.4.8,2016,"中国足协竞赛部
注册办2016赛季注册",成人,海南博盈海汉足球俱乐部,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,66,4月,0,,,
578,13,,17,2016.4.8,2016,中甲联赛,成人,新疆天山雪豹体彩队,运动员,运动员,赛中 恶意蹬踹,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,3,15000,17,6,
579,14,,23,2016.4.8,2016,中甲联赛,成人,浙江毅腾队,官员 队务,官员,赛中 指责 辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,4,20000,17,5,
580,15,,18,2016.4.8,2016,中甲联赛预备队比赛,成人,上海申鑫队,运动员,运动员,赛中 与对方队员互相推搡,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,3,15000,17,5,
581,16,,18,2016.4.8,2016,中甲联赛预备队比赛,成人,深圳市佳兆业队,运动员,运动员,赛中 与对方队员互相推搡,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,3,15000,17,5,
582,17,,,2016.4.12,2016,国际友谊赛,成人,"广州富力足球俱乐部队——
澳大利亚保尼白鹰足球俱乐部队",运动员,运动员,"赛中 向裁判员做出
吐口水动作",2,0,1,0,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,8,40000,17,53,
583,18,,25,2016.4.12,2016,中甲联赛,成人,新疆天山雪豹足球俱乐部体彩队,客队,其他,"未按规定安排主教练参加
赛前新闻发布会",2,0,1,0,0,0,0,0,0,0,0,0,0,0,媒体,0,0,0,不良,1,0,0,0,81,通报批评,20000,17,2,
584,19,,28,2016.4.12,2016,中超联赛,成人,大燕网,记者,其他,"在客队看台拍摄时与球迷
发生冲突，撕扯球迷悬挂的条幅",2,0,1,0,0,0,0,0,0,0,0,0,0,0,球迷,0,0,0,不良,1,0,0,0,101 12,8月,0,,3,
586,21,,28,2016.4.12,2016,中超联赛,成人,重庆力帆队,俱乐部,俱乐部,"球迷在场内做出侮辱性手势 
叫喊侮辱性口号",5,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,不良,1,0,0,0,84,,30000,17,9,
587,22,,31,2016.4.28,2016,中超联赛,成人,广州恒大淘宝队,俱乐部,俱乐部,未按时提交上场队员名单,6,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,101 12,通报批评,20000,17,19,
588,23,,17,2016.4.28,2016,中国足协杯,成人,青岛鲲鹏队,运动员,运动员,赛中 推搡,1,1,0,0,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,3月,0,,16,
589,24,,17,2016.4.28,2016,中国足协杯,成人,青岛鲲鹏队,运动员,运动员,赛中 推搡,1,1,0,0,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,3月,0,,16,
590,25,1,36,2016.4.28,2016,全国青少年男子足球锦标赛U17,青少年,延边富德U17队,运动员,运动员,赛后两次向裁判做出吐口水动作,12,0,0,0,0,0,0,0,0,0,0,0,1,0,裁判员,0,0,1,不良,1,0,0,0,55 46,3月,0,,21,
591,26,,,2016.4.28,2016,"中国足协竞赛部
注册办2016赛季注册",成人,黑龙江火山鸣泉队,运动员,运动员,年龄造假,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,未定义,0,0,0,0,66,2月,0,,,
592,27,,33,2016.4.29,2016,中超俱乐部预备队联赛,成人,北京国安乐视队,官员,官员,赛中辱骂 威胁,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46 68,8,40000,17,11,
593,28,,18,2016.5.6,2016,中国足协杯,成人,深圳市佳兆业队,俱乐部,俱乐部,"未按规定安排主教练参加
赛前赛后新闻发布会",4,0,0,0,1,0,0,0,0,0,0,0,0,0,媒体,0,0,0,不良,1,0,0,0,81,通报批评,20000,17,23,
594,29,,52,2016.5.6,2016,中甲联赛,成人,深圳市佳兆业队,运动员,运动员,赛中 用脚蹬踏对方队员,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,3,15000,17,4,
595,30,,52,2016.5.6,2016,中甲联赛,成人,深圳市佳兆业队,官员 翻译,官员,赛中 冲入场内指责裁判员,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,3,15000,17,4,
596,31,,49,2016.5.6,2016,中甲联赛,成人,武汉卓尔职业队,运动员,运动员,"赛中 用头顶撞对方队员
随后又蓄意蹬踏对方队员",1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55 48,8,40000,17,5,
597,32,,49,2016.5.6,2016,中甲联赛,成人,新疆天山雪豹体彩队,运动员,运动员,赛中 用手推搡对方队员胸部,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,3,15000,17,5,
598,33,,55,2016.5.6,2016,中甲联赛,成人,青岛黄海队,运动员,运动员,赛中进球后做出侮辱性手势,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,不良,1,0,0,0,55,4,20000,17,4,
599,34,,51,2016.5.6,2016,中甲联赛,成人,青岛中能队,运动员,运动员,赛中指责辱骂裁判员,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,4,20000,17,5,
600,35,,49,2016.5.6,2016,中甲联赛,成人,新疆天山雪豹体彩队,运动员,运动员,赛中 用脚踩踏对方队员,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,4,20000,17,5,
601,36,,21,2016.5.6,2016,中国足协杯,成人,贵州恒丰智诚队,俱乐部,俱乐部,"未按规定安排主教练参加
赛前赛后新闻发布会",4,0,0,0,1,0,0,0,0,0,0,0,0,0,媒体,0,0,0,不良,1,0,0,0,81,通报批评,20000,17,24,
602,37,,24,2016.5.6,2016,中国足协杯,成人,湖南湘涛华莱队,俱乐部,俱乐部,"未按规定安排主教练参加
赛前赛后新闻发布会",4,0,0,0,1,0,0,0,0,0,0,0,0,0,媒体,0,0,0,不良,1,0,0,0,81,通报批评,20000,17,24,
603,38,1,40,2016.5.6,2016,全国青少年男子足球锦标赛U17,青少年,上海上港队,官员 教练员,官员,"赛中 指责 辱骂 裁判员
赛后酒后进入比赛监督房间
骚扰 指责 比赛监督，引起冲突",13,0,0,0,0,0,0,0,0,0,0,0,0,1,裁判员 比赛监督,0,0,1,不良,1,0,0,0,55 46 101 48,6月,0,,27,
604,39,,49,2016.5.6,2016,中甲联赛,成人,武汉卓尔职业队,运动员,运动员,赛中用手推搡对方队员,1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,3,15000,17,5,
605,40,,56,2016.5.10,2016,中超俱乐部预备队联赛,成人,石家庄永昌队,官员,官员,赛中 推击,1,1,0,0,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,4,20000,17,8,
606,41,,57,2016.5.10,2016,中超联赛,成人,江苏苏宁苏宁易购队,官员 助理教练,官员,"赛中冲出替补席指责他人
并故意将球踢进比赛场内
干扰比赛正常进行",2 3,0,1,1,0,0,0,0,0,0,0,0,0,0,他人,0,0,0,不良,1,0,0,0,101 12 13,4,15000,17,2,
607,42,,58,2016.5.11,2016,中甲联赛,成人,浙江毅腾队,运动员,运动员,"用球击打对方球员背部
致使对方倒地",1,1,0,0,0,0,0,0,0,0,0,0,0,0,运动员,1,0,0,不良,1,0,0,0,55,3,15000,17,4,
608,43,,43,2016.5.17,2016,中国足协杯,成人,重庆力帆队,运动员,运动员,赛中指责 辱骂,3,0,0,1,0,0,0,0,0,0,0,0,0,0,裁判员,0,0,1,不良,1,0,0,0,55 46,4,20000,17,6,
610,45,,66,2016.5.17,2016,中超联赛,成人,河南建业队,俱乐部,俱乐部,"未按规定指派首发队员参加
赛前新闻发布会",4,0,0,0,1,0,0,0,0,0,0,0,0,0,媒体,0,0,0,不良,1,0,0,0,81,通报批评,20000,17,3,
611,46,,67,2016.5.17,2016,中超联赛,成人,广州恒大淘宝队,俱乐部,俱乐部,"未按规定指派首发队员参加
赛前新闻发布会",4,0,0,0,1,0,0,0,0,0,0,0,0,0,媒体,0,0,0,不良,1,0,0,0,81,通报批评,20000,17,3,
612,47,,,2016.5.17,2016,中超俱乐部预备队联赛,成人,延边富德队,俱乐部,俱乐部,"球员田依依、沈烽在不符合
参赛资格情况下，参加
4场比赛（第5、12、25、36场）",6,0,0,0,0,0,1,0,0,0,0,0,0,0,资格不符,0,0,0,不良,1,0,0,0,61 36,"4场比赛
比分作废
均计0:3负",60000,17,,
613,48,,45,2016.5.17,2016,中国足协杯,成人,武汉市宏兴柏润队,俱乐部,俱乐部,"多人殴打对方官员运动员
并存在弄虚作假，参赛运动员冒名顶替",1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,"官员 裁判员
 弄虚作假",0,1,1,极其恶劣,0,0,0,1,61 66 101,"取消注册资格
比分作废
计0:3负",200000,17,6,
614,49,,45,2016.5.17,2016,中国足协杯,成人,武汉市宏兴柏润队,官员,官员,殴打,1,1,0,0,0,0,0,0,0,0,0,0,0,0,官员 运动员,1,1,0,极其恶劣,0,0,0,1,55 66 11 12 13 38,终身禁足,0,,6,
615,49,,45,2016.5.17,2016,中国足协杯,成人,武汉市宏兴柏润队,官员,官员,殴打,1,1,0,0,0,0,0,0,0,0,0,0,0,0,官员 运动员,1,1,0,极其恶劣,0,0,0,1,55 66 11 12 13 38,终身禁足,0,,6,
616,49,,45,2016.5.17,2016,中国足协杯,成人,武汉市宏兴柏润队,运动员,运动员,殴打 弄虚作假 冒名顶替,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,官员 运动员,1,1,0,极其恶劣,0,0,0,1,55 66 11 12 13 38,终身禁足,0,,6,
617,49,,45,2016.5.17,2016,中国足协杯,成人,武汉市宏兴柏润队,运动员,运动员,殴打 弄虚作假 冒名顶替,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,官员 运动员,1,1,0,极其恶劣,0,0,0,1,55 66 11 12 13 38,终身禁足,0,,6,
618,49,,45,2016.5.17,2016,中国足协杯,成人,武汉市宏兴柏润队,运动员,运动员,殴打 弄虚作假 冒名顶替,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,官员 运动员,1,1,0,极其恶劣,0,0,0,1,55 66 11 12 13 38,终身禁足,0,,6,
619,49,,45,2016.5.17,2016,中国足协杯,成人,武汉市宏兴柏润队,运动员,运动员,殴打 弄虚作假 冒名顶替,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,官员 运动员,1,1,0,极其恶劣,0,0,0,1,55 66 11 12 13 38,终身禁足,0,,6,
